deviceId;pozo;actividad;tipo_tuberia;tipo llave;conexion;tipo_conexion;fecha_hora_inicio;tiempo_cuna_cuna;torque_aplicado
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;130;sencillos ;2025-12-07 21:15:37;2;4311
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;131;sencillos ;2025-12-07 21:17:37;1,73;4310
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;132;sencillos ;2025-12-07 21:19:21;1,93;4312
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;133;sencillos ;2025-12-07 21:21:17;2;4313
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;134;sencillos ;2025-12-07 21:23:17;2,4;4314
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;135;sencillos ;2025-12-07 21:25:41;1,8;4309
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;136;sencillos ;2025-12-07 21:27:29;2;4313
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;137;sencillos ;2025-12-07 21:29:29;2,53;4220
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;138;sencillos ;2025-12-07 21:32:01;2,13;4314
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;139;sencillos ;2025-12-07 21:34:09;3,13;4315
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;140;sencillos ;2025-12-07 21:37:17;2,6;4315
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;141;sencillos ;2025-12-07 21:39:53;2,07;4379
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;142;sencillos ;2025-12-07 21:41:57;2,53;4384
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;143;sencillos ;2025-12-07 21:44:29;3,27;4315
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;144;sencillos ;2025-12-07 21:47:45;51,08;4379
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;145;sencillos ;2025-12-07 22:38:50;2,27;4338
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;146;sencillos ;2025-12-07 22:41:06;2,53;4335
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;147;sencillos ;2025-12-07 22:43:38;2,53;4328
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;148;sencillos ;2025-12-07 22:46:10;2,93;4336
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;149;sencillos ;2025-12-07 22:49:06;2,53;4320
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;150;sencillos ;2025-12-07 22:51:38;2,27;4319
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;151;sencillos ;2025-12-07 22:53:54;2;4316
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;152;sencillos ;2025-12-07 22:55:54;2,07;4322
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;153;sencillos ;2025-12-07 22:57:58;2;4297
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;154;sencillos ;2025-12-07 22:59:58;1,87;4318
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;155;sencillos ;2025-12-07 23:01:50;2;4317
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;156;sencillos ;2025-12-07 23:03:50;1,88;4316
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;157;sencillos ;2025-12-07 23:05:43;1,87;4319
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;158;sencillos ;2025-12-07 23:07:35;1,93;4229
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;159;sencillos ;2025-12-07 23:09:31;1,93;4335
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;160;sencillos ;2025-12-07 23:11:27;1,73;4344
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;161;sencillos ;2025-12-07 23:13:11;1,73;4318
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;162;sencillos ;2025-12-07 23:14:55;1,8;4319
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;163;sencillos ;2025-12-07 23:16:43;1,73;4297
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;164;sencillos ;2025-12-07 23:18:27;1,92;4341
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;165;sencillos ;2025-12-07 23:20:22;2,13;4316
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;166;sencillos ;2025-12-07 23:22:30;1,8;4319
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;167;sencillos ;2025-12-07 23:24:18;2,13;4310
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;168;sencillos ;2025-12-07 23:26:26;1,73;4318
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;169;sencillos ;2025-12-07 23:28:10;2,13;4315
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;170;sencillos ;2025-12-07 23:30:18;1,73;4313
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;171;sencillos ;2025-12-07 23:32:02;2,47;4318
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;172;sencillos ;2025-12-07 23:34:30;2,2;4371
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;173;sencillos ;2025-12-07 23:36:42;2;4314
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;174;sencillos ;2025-12-07 23:38:42;1,87;4318
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;175;sencillos ;2025-12-07 23:40:34;1,87;4315
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;176;sencillos ;2025-12-07 23:42:26;2,33;4321
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;177;sencillos ;2025-12-07 23:44:46;3,13;4314
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;178;sencillos ;2025-12-07 23:47:54;2,73;4310
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;179;sencillos ;2025-12-07 23:50:38;2,8;4312
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;180;sencillos ;2025-12-07 23:53:26;191,12;4449
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;181;sencillos ;2025-12-08 03:04:33;1,47;4399
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;182;sencillos ;2025-12-08 03:06:01;1,4;4519
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;183;sencillos ;2025-12-08 03:07:25;1,73;4379
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;184;sencillos ;2025-12-08 03:09:09;1,47;4373
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;185;sencillos ;2025-12-08 03:10:37;1,47;4359
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;186;sencillos ;2025-12-08 03:12:05;1,53;4377
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;187;sencillos ;2025-12-08 03:13:37;1,53;4362
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;188;sencillos ;2025-12-08 03:15:09;1,47;4367
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;189;sencillos ;2025-12-08 03:16:37;1,53;4371
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;190;sencillos ;2025-12-08 03:18:09;1,47;4353
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;191;sencillos ;2025-12-08 03:19:37;1,47;4345
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;192;sencillos ;2025-12-08 03:21:05;1,47;4421
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;193;sencillos ;2025-12-08 03:22:33;1,47;4344
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;194;sencillos ;2025-12-08 03:24:01;1,67;4374
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;195;sencillos ;2025-12-08 03:25:41;1,47;4345
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;196;sencillos ;2025-12-08 03:27:09;1,53;4343
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;197;sencillos ;2025-12-08 03:28:41;1,53;4339
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;198;sencillos ;2025-12-08 03:30:13;1,4;4343
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;199;sencillos ;2025-12-08 03:31:37;1,47;4333
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;200;sencillos ;2025-12-08 03:33:05;1,4;4342
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;201;sencillos ;2025-12-08 03:34:29;1,6;4338
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;202;sencillos ;2025-12-08 03:36:05;2,27;4371
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;203;sencillos ;2025-12-08 03:38:21;1,47;4334
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;204;sencillos ;2025-12-08 03:39:49;1,6;4336
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;205;sencillos ;2025-12-08 03:41:25;1,73;4378
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;206;sencillos ;2025-12-08 03:43:09;4,73;4337
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;207;sencillos ;2025-12-08 03:47:53;1,47;4336
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;208;sencillos ;2025-12-08 03:49:21;1,47;4340
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;209;sencillos ;2025-12-08 03:50:49;1,8;4337
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;210;sencillos ;2025-12-08 03:52:37;1,55;4339
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;211;sencillos ;2025-12-08 03:54:10;1,67;4338
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;212;sencillos ;2025-12-08 03:55:50;1,53;4320
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;213;sencillos ;2025-12-08 03:57:22;1,93;4338
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;214;sencillos ;2025-12-08 03:59:18;1,87;4346
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;215;sencillos ;2025-12-08 04:01:10;1,53;4340
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;216;sencillos ;2025-12-08 04:02:42;1,8;4317
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;217;sencillos ;2025-12-08 04:04:30;1,67;4334
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;218;sencillos ;2025-12-08 04:06:10;1,53;4319
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;219;sencillos ;2025-12-08 04:07:42;1,47;4339
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;220;sencillos ;2025-12-08 04:09:10;1,8;4354
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;221;sencillos ;2025-12-08 04:10:58;1,87;4332
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;222;sencillos ;2025-12-08 04:12:50;1,53;4398
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;223;sencillos ;2025-12-08 04:14:22;1,47;4461
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;224;sencillos ;2025-12-08 04:15:50;1,4;4341
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;225;sencillos ;2025-12-08 04:17:14;1,33;4338
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;226;sencillos ;2025-12-08 04:18:34;1,67;4372
ColpetroleumRsu8;MN-48;RIH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;227;sencillos ;2025-12-08 04:20:14;1,4;4331
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;1;sencillos ;2025-12-09 05:10:43;4,07;9158
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;2;sencillos ;2025-12-09 05:14:47;2,47;8451
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;3;sencillos ;2025-12-09 05:17:15;2,87;9290
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;4;sencillos ;2025-12-09 05:20:07;2,53;8706
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;5;sencillos ;2025-12-09 05:22:39;2,4;8682
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;6;sencillos ;2025-12-09 05:25:03;2,53;8871
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;7;sencillos ;2025-12-09 05:27:35;2,53;9097
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;8;sencillos ;2025-12-09 05:30:07;2,73;3294
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;9;sencillos ;2025-12-09 05:32:51;2,6;8526
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;10;sencillos ;2025-12-09 05:35:27;3,13;9575
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;11;sencillos ;2025-12-09 05:38:35;2,53;9298
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;12;sencillos ;2025-12-09 05:41:07;2,53;9311
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;13;sencillos ;2025-12-09 05:43:39;42,35;9329
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;14;sencillos ;2025-12-09 06:26:00;3,53;9320
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;15;sencillos ;2025-12-09 06:29:32;4,67;9102
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;16;sencillos ;2025-12-09 06:34:12;2,8;9708
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;17;sencillos ;2025-12-09 06:37:00;2,87;9181
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;18;sencillos ;2025-12-09 06:39:52;2,67;9330
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;19;sencillos ;2025-12-09 06:42:32;3;9363
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;20;sencillos ;2025-12-09 06:45:32;3,07;8829
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;21;sencillos ;2025-12-09 06:48:36;3;9345
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;22;sencillos ;2025-12-09 06:51:36;2,6;8818
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;23;sencillos ;2025-12-09 06:54:12;2,67;8641
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;24;sencillos ;2025-12-09 06:56:52;2,6;8141
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;25;sencillos ;2025-12-09 06:59:28;2,53;9175
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;26;sencillos ;2025-12-09 07:02:00;6;8327
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;27;sencillos ;2025-12-09 07:08:00;2,93;8559
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;28;sencillos ;2025-12-09 07:10:56;3,07;4642
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;29;sencillos ;2025-12-09 07:14:00;2,75;9446
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;30;sencillos ;2025-12-09 07:16:45;2,33;9329
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;31;sencillos ;2025-12-09 07:19:05;2,67;9151
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;32;sencillos ;2025-12-09 07:21:45;2,33;8335
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;33;sencillos ;2025-12-09 07:24:05;2,27;9375
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;34;sencillos ;2025-12-09 07:26:21;2,13;7448
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;35;sencillos ;2025-12-09 07:28:29;2;8716
ColpetroleumRsu8;MN-48;POOH BHA#1 LIMPIEZA_ARENA;DRILL PIPE 2 3/8 6,65 S135 NC26;Llave Hidráulica;36;sencillos ;2025-12-09 07:30:29;2,07;9649
